src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,flow_iat_mean,flow_iat_std,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,packet_length_mean,packet_length_std,label
192.168.234.112,10.0.183.77,43239,995,TCP,832.3302912753892,16,1,3745,234,4780.5541162066,20.424584060194068,48.96060536914054,18.565674947483554,0,2,0,4,16,1,234.05882352941177,46.82220170313519,BENIGN
192.168.68.90,10.0.132.241,9736,3389,TCP,7.620783940102287,5643,0,4534442,0,595009914.4182191,740475.0015684422,0.0003117241860775773,0.00011386010555526647,0,5643,1,1,7434,0,803.551656920078,121.992003418471,DDoS
192.168.252.77,10.0.207.210,51314,21,UDP,213.43173199472503,99,56,49546,28026,363451.1104558585,726.2275321076944,1.3769789160950001,0.654508272359063,1,0,0,0,99,0,500.46451612903223,100.09340643633588,BENIGN
192.168.121.13,10.0.229.131,16799,53,UDP,5.238287437758719,2454,0,10521859,0,2008644833.8356054,468473.7195425804,0.0012036701600791574,0.00019989254031636559,1,2454,1,4,8098,1,4287.636104319478,259.86317131272784,DDoS
192.168.245.80,10.0.191.42,38719,25,ICMP,5.6591080140786145,6291,0,10792497,0,1907102139.2683518,1111659.2905364905,0.0007917395905142467,0.00027614693238927495,0,6291,0,3,9746,1,1715.5455412494039,221.4754319453574,DDoS
192.168.8.97,10.0.117.199,16191,995,UDP,494.4851699910477,66,53,74057,59470,270032.3651817858,240.6543355024265,4.155337562949981,1.3675390991604073,1,1,0,2,66,1,1122.0756302521008,224.416558091832,BENIGN
192.168.133.20,10.0.194.127,47690,995,TCP,42.29797919231641,467,347,650700,483497,26814448.861567155,19244.418186007955,0.05196311940088011,0.013671293994389351,1,1,1,4,467,0,1393.362407862408,278.6727096371756,BruteForce
192.168.5.82,10.0.131.219,26741,80,ICMP,5.489855390384929,4925,0,6858990,0,1249393565.4503772,897109.2405504467,0.0006749994263895849,0.0003233338649308745,0,4925,1,1,8885,0,1392.6883248730965,154.39482947588772,DDoS
192.168.228.191,10.0.215.160,58249,21,ICMP,265.9632939801719,30,16,42768,22809,246564.0991981732,172.9561974947919,5.781810738699389,2.2024651170962146,0,2,0,2,30,0,1425.5869565217392,285.12261113660895,BENIGN
192.168.156.224,10.0.153.212,25691,3389,UDP,326.81087935459277,177,129,184205,134251,974435.1247697367,936.3213385194169,1.068009409655532,0.5037229439012186,0,2,0,3,177,1,1040.7058823529412,208.14153462914993,BruteForce
192.168.13.181,10.0.160.95,5007,443,UDP,261.4525866199966,41,24,33846,19812,205230.32758512435,248.61104202603678,4.022347486461486,0.9206598367979179,1,2,1,1,41,1,825.5076923076923,165.1027726691583,BENIGN
192.168.13.71,10.0.16.225,10284,5900,UDP,3439.5669112632736,792,244,174474,0,50725.572288959986,301.20071123125825,3.1778073096815187,1.1646919754999825,0,1,1,2,792,0,168.41119691119692,240.551943299993,DataExfiltration
192.168.11.178,10.0.253.159,55351,22,ICMP,216.82214432709,2,1,1175,587,8126.476220721768,13.836225120411637,72.27404810903,23.54518182787857,1,1,0,1,2,1,587.3333333333334,117.57004853830887,BENIGN
192.168.107.250,10.0.181.153,63064,995,UDP,6.745075755229807,5830,0,3091697,0,458363569.54224676,864334.2508762336,0.00259862130114377,0.0008440128041926423,1,5830,1,3,2341,0,530.3082332761578,264.1347490122524,DDoS
192.168.200.147,10.0.102.29,49814,995,UDP,43.51245989837308,95,2,15032,316,352726.55317227554,2229.2465244794585,0.4485820608079699,0.18209702373889874,1,2,1,1,95,0,158.22680412371133,31.64836026042464,Malware
192.168.128.219,10.0.212.239,29902,3389,UDP,2.5778416568339573,80,0,8610,0,3340003.4393790476,31033.7137224534,0.03222302071042447,0.003818533507279681,0,1,0,2,80,1,107.625,21.525015362921632,BENIGN
192.168.228.9,10.0.166.176,10232,993,UDP,33.49365331176067,60,57,56970,54122,3316807.484867354,3493.199111812555,0.2862705411261596,0.028768109360484347,0,0,1,3,60,1,949.5042735042736,189.901970330356,BENIGN
192.168.1.164,10.0.35.194,16062,80,TCP,3.315230356909052,67,64,37171,35507,21922458.524951845,39514.599559270915,0.025307101961137803,0.003229485247945517,0,0,1,0,67,0,554.7938931297709,110.95990664039796,BENIGN
192.168.5.77,10.0.1.215,6631,143,ICMP,415.74842301749993,77,76,24235,23920,115827.25834650498,368.01101707019546,2.7173099543627446,0.8454226337982254,1,1,1,0,77,0,314.73856209150324,62.948255357305634,BENIGN
192.168.158.39,10.0.159.82,19811,993,UDP,752.9639229180835,7,4,9302,5315,19412.616667412647,14.608933662279476,68.45126571982577,7.645931989015201,0,1,1,2,7,0,1328.8181818181818,265.7860820419323,BENIGN
192.168.85.189,10.0.245.22,15650,53,ICMP,506.0152709317668,25,5,3866,773,9167.707510996328,59.286748292711756,16.86717569772556,4.884776357602656,0,1,0,4,25,1,154.63333333333333,30.930909924527967,BENIGN
192.168.47.205,10.0.105.98,34775,53,UDP,140.1075977495154,82,49,41315,24688,471087.942839476,934.995689771243,1.0695236469428657,0.2565984285785697,1,2,1,2,82,1,503.8396946564886,100.76964630610078,BENIGN
192.168.227.167,10.0.72.243,19985,22,UDP,476.5827107324949,95,29,88983,27163,243705.8613005216,260.1856869910688,3.8434089575201202,1.105086088828423,1,1,0,2,95,1,936.6612903225806,187.33425692279573,BENIGN
192.168.193.77,10.0.101.84,9152,80,TCP,337.0573296795065,30,6,44106,8821,157026.69943515555,106.80675609170368,9.362703602208514,2.8192352970643357,1,1,1,2,30,0,1470.1944444444443,294.0444172913771,BENIGN
192.168.220.165,10.0.112.89,22819,22,TCP,638.0651481908869,60,33,61061,33583,148329.68117494768,145.75314176567068,6.8609155719450206,3.126160690405757,1,2,0,3,60,0,1017.6774193548387,203.53691232217824,BENIGN
192.168.113.220,10.0.125.200,59854,110,UDP,599.6782403057682,60,6,13262,1326,24326.37874697899,110.05902092820217,9.086033944026791,2.9783379180564844,1,0,0,0,60,0,221.03030303030303,44.20701537304233,BENIGN
192.168.126.20,10.0.188.152,49713,25,UDP,418.98138887898506,79,6,57537,4369,147753.57961754332,202.87297301539726,4.929192810341001,1.9266619012718758,0,0,1,3,79,1,728.3058823529411,145.66531317553165,BENIGN
192.168.61.22,10.0.149.70,65156,995,UDP,346.32161604053937,67,66,53859,53056,308715.93064951757,384.0360920019252,2.6039219251168375,0.49354638876384066,0,0,1,3,67,1,803.8721804511279,160.77579495700138,BENIGN
192.168.221.60,10.0.191.134,52895,21,TCP,368.16688786923993,8,4,808,404,3291.9853466845725,32.59391432360963,30.680573989103326,4.049411078193689,1,0,0,3,8,1,101.0,20.21317967589266,BENIGN
192.168.28.169,10.0.194.25,62521,80,TCP,412.99065740739826,21,7,19742,6580,63735.09794444195,67.79814385093742,14.749666335978509,2.260723399802783,0,1,0,3,21,0,940.0714285714286,188.0229952088066,BENIGN
192.168.199.62,10.0.48.62,38980,993,UDP,80.73686680332813,224,219,253833,248167,6217729.519066581,5486.960511845608,0.1822502636643976,0.027920637390977894,1,1,0,0,224,0,1133.1828442437923,226.6367293604352,BruteForce
192.168.215.177,10.0.175.84,24401,5900,ICMP,671.2720617377654,12,0,14963,0,22290.515057731307,17.87650743118196,55.939338478147114,23.9688493219148,1,0,0,4,12,0,1246.9166666666667,249.39259834835585,BENIGN
192.168.230.150,10.0.117.43,18287,53,UDP,654.5815441653726,31,10,44008,14196,88917.87512007124,62.6354353639427,15.965403516228601,3.8304410340659523,0,0,0,2,31,0,1419.6097560975609,283.92865512228235,BENIGN
192.168.20.216,10.0.239.69,22828,993,UDP,6.738976415337316,6415,0,1007447,0,149495552.12971804,951924.9815743569,0.0009751255853452208,0.0004112378900507478,0,6415,0,0,4474,1,157.04551831644582,45.035635875984255,DDoS
192.168.48.125,10.0.57.21,24401,25,TCP,117.23210140754638,60,21,87260,30541,1004852.7543703743,690.9370302798815,1.4473098939203257,0.6565433587201422,0,2,1,4,60,1,1454.3333333333333,290.86931683640677,BENIGN
192.168.13.160,10.0.71.187,28914,25,UDP,202.5174831330608,96,51,83794,44516,633574.9290133929,725.8632574621523,1.3776699532861278,0.27514396080306286,0,2,0,4,96,1,872.8571428571429,174.5727442716174,BENIGN
192.168.61.20,10.0.106.237,11057,110,UDP,6.043167766179657,1757,0,2747191,0,454594528.2827564,290741.5560813948,0.0019775499872582082,0.0002966943770645823,0,1757,1,1,2244,1,1563.5691519635743,244.84774595568953,DDoS
192.168.250.111,10.0.144.117,61508,993,TCP,298.3375393348016,19,16,2675,2252,16514.850967081285,117.31678178360971,8.523929695280046,3.740788410371725,0,2,1,3,19,0,140.77142857142857,28.160977225844352,BENIGN
192.168.149.236,10.0.50.222,28326,995,TCP,335.108084590986,53,35,18427,12169,91301.88559116308,262.60184115643716,3.808046415806659,1.045302688412374,1,1,1,4,53,1,347.6818181818182,69.53805611085896,BENIGN
192.168.32.226,10.0.64.199,53161,21,UDP,806.0852780276574,86,36,29152,12203,51303.504886217605,151.3487509640563,6.60725637727588,1.9421600377544566,0,1,0,1,86,1,338.9754098360656,67.79581740161191,BENIGN
192.168.71.241,10.0.67.212,36243,143,UDP,894.7481547800569,45,9,61127,12225,81980.61053060352,60.35217810901666,16.569410273704758,8.218999975957535,1,2,0,0,45,0,1358.3703703703704,271.67722535556373,BENIGN
192.168.110.187,10.0.248.232,33534,22,TCP,218.0136555665578,37,21,4157,2359,29888.036063918567,266.0383811705459,3.7588561304578927,1.615296089462466,1,1,1,0,37,1,112.34482758620689,22.47186319274607,BENIGN
192.168.245.109,10.0.170.178,38588,25,TCP,131.8003208746507,24,7,20268,5911,198626.2235650978,235.20428322388295,4.25162325402099,1.8287224835942855,1,0,1,4,24,1,844.483870967742,168.9045864963618,BENIGN
192.168.247.85,10.0.109.31,2788,993,TCP,632.490306020574,79,32,99237,40197,220452.39061018018,175.49676088852073,5.698110865050217,1.0090011746123901,1,1,0,0,79,0,1256.162162162162,251.23426838410288,BENIGN
192.168.246.33,10.0.30.187,12619,3389,UDP,908.4568951526685,3,0,3721,0,4095.9565829204,3.3023030767968824,302.8189650508895,112.32169365085757,0,1,0,0,3,0,1240.3333333333333,248.13117193357672,BENIGN
192.168.99.93,10.0.187.65,38467,80,ICMP,783.5068023464275,53,18,13031,4425,22279.321567755615,90.61823048296567,11.035307075301796,3.226466039730075,0,1,0,2,53,1,245.85915492957747,49.1755666817141,BENIGN
192.168.229.20,10.0.152.164,12577,5900,ICMP,47.459701182810804,832,0,178826,117836,6250818.960222332,17530.66242021216,0.09472994248066029,0.03382791263781925,0,832,1,2,302,0,356.56490384615387,118.42845095001788,PortScan
192.168.254.9,10.0.209.139,4575,3389,TCP,984.8735443597134,22,20,18545,16859,35947.762230751025,42.64506874058138,23.4493701038027,6.2325585129802255,1,1,1,2,22,1,842.952380952381,168.59767219447485,BENIGN
192.168.132.100,10.0.54.122,26392,80,UDP,824.4437179369517,77,58,24793,18675,52724.03567919983,163.74677502282086,6.106990503236679,2.238885820273775,1,0,1,4,77,0,321.9851851851852,64.39748058834218,BENIGN
192.168.136.201,10.0.250.58,35684,5900,TCP,379.84731064326854,2,1,2547,1273,10056.672491720052,7.897910333811559,126.61577021442285,44.66947043550636,1,0,1,0,2,1,1273.3333333333333,254.7158849641811,BENIGN
192.168.134.29,10.0.126.153,2486,995,ICMP,875.6131617455006,63,44,81716,57071,158502.64256345067,122.20008181089887,8.183300577060754,3.3212774831199114,0,1,1,1,63,0,1297.0747663551401,259.41810042144164,BENIGN
192.168.227.169,10.0.134.25,6796,80,UDP,133.39214806910658,54,32,75010,44450,895554.9612868612,644.7156091634863,1.5510714891756578,0.5312438077073762,1,1,0,3,54,0,1389.0697674418604,277.81586511544685,BENIGN
192.168.14.133,10.0.169.40,38945,5900,UDP,484.1253977449146,58,28,67371,32523,206339.10235924885,177.63992635088596,5.629365090057147,0.8937380625545333,1,1,1,3,58,1,1161.5581395348838,232.3138528593653,BENIGN
192.168.213.118,10.0.226.192,65102,25,UDP,47.35648312911053,35,14,40126,16050,1186236.7365170328,1034.7052137805222,0.9664588393696026,0.3354822931329555,1,2,0,3,35,0,1146.4489795918366,229.29529836738757,BENIGN
192.168.155.64,10.0.2.109,27391,993,ICMP,93.69834779963725,762,0,36106,26592,669147.3379452988,8132.480645543998,0.12152833696451004,0.025719534683642745,1,762,0,0,444,0,82.28083989501312,16.264355118593496,PortScan
192.168.248.194,10.0.123.136,10652,443,UDP,78.40614292892721,2,1,421,210,8047.838809925675,38.26230812959909,26.13538097630907,3.7845256155695366,0,1,0,2,2,1,210.33333333333334,42.18980196218294,BENIGN
192.168.17.209,10.0.14.152,41912,110,UDP,87.16964584747785,901,0,364922,357497,8287506.424702335,10336.166807153195,0.06400120840490298,0.017930148792402047,1,901,1,4,688,1,801.7968923418424,106.08224849723956,PortScan
192.168.202.137,10.0.219.205,44754,110,UDP,220.86997598122517,13,7,17216,9270,119916.70611786282,90.55101269943579,11.043498799061258,4.264398978874831,1,1,0,4,13,1,1324.3,264.873193759358,BENIGN
192.168.210.55,10.0.6.163,26005,80,TCP,303.8252275893833,66,1,93025,1409,310816.8493750841,220.52151670087719,4.5347048893937805,1.0076555230872195,1,1,0,1,66,1,1409.4626865671642,281.8942867745213,BENIGN
192.168.244.226,10.0.253.142,17187,53,UDP,737.4430447822359,65,29,52786,23550,103514.43483007116,127.46747110179585,7.845138774279105,1.0641912926794979,0,0,0,3,65,1,812.0851063829788,162.41913107253052,BENIGN
192.168.221.217,10.0.191.21,1517,53,ICMP,745.3996650179926,34,19,13289,7426,27790.460570571864,71.10279557037455,14.064144622980992,1.741029508760055,1,1,0,1,34,0,390.8490566037736,78.1760642873295,BENIGN
192.168.83.237,10.0.55.110,55667,995,TCP,616.3646120261126,244,112,284458,130570,673348.1966716433,577.5802066730558,1.7313612697362712,0.45671284041218957,0,0,0,0,244,1,1165.808988764045,233.1623280626078,BruteForce
192.168.191.35,10.0.180.215,43899,53,TCP,153.50550637624295,81,55,8025,5449,87775.35293734117,885.9617039838504,1.1287169586488452,0.42183703708813947,0,0,0,4,81,0,99.07352941176471,19.815400780549865,BENIGN
192.168.150.119,10.0.58.63,46583,995,TCP,940.6993591869277,37,34,28737,26407,58620.21639693948,75.47576099272274,13.249286749111658,1.7276725774107191,0,1,0,4,37,1,776.6760563380282,155.33596004378373,BENIGN
192.168.146.114,10.0.197.117,28380,110,ICMP,958.1598909105144,45,1,60145,1336,64165.69988290389,48.00868877561489,20.829562845880748,7.377117596360095,0,2,1,1,45,1,1336.5434782608695,267.3114049555479,BENIGN
192.168.9.12,10.0.69.182,20211,25,ICMP,204.3313390130095,61,3,77362,3804,397227.3680193143,313.2167601364625,3.1926771720782736,0.7252545151490086,1,1,0,0,61,1,1268.21875,253.64847249975398,BENIGN
192.168.174.72,10.0.8.59,12761,80,TCP,627.7016061555873,77,53,34270,23588,92174.3698480498,207.1047751433937,4.828473893504518,1.0505776134621367,1,1,0,4,77,0,445.0615384615385,89.01429605208735,BENIGN
192.168.60.212,10.0.198.12,15745,21,TCP,187.53657247726844,8,7,4609,4033,46081.67828729785,79.98439878609902,12.50243816515123,2.632721873630634,1,2,0,1,8,1,576.1333333333333,115.23590377351485,BENIGN
192.168.10.76,10.0.94.105,43264,110,TCP,325.8648741604702,40,11,10077,2771,39427.38545570603,156.50658921552053,6.389507336479808,1.7987473752034089,0,1,0,1,40,0,251.92156862745097,50.38691535831007,BENIGN
192.168.88.245,10.0.28.119,6762,25,TCP,7.2974176943890345,5103,0,4154656,0,569332354.812923,699288.4625370539,0.0004692244070440429,0.0002022973956182964,1,5103,1,1,5410,0,814.1595140113659,153.59175112055436,DDoS
192.168.15.241,10.0.28.223,47638,995,TCP,874.8723264154858,34,32,29055,27346,64467.69236727988,75.4395790188201,13.255641309325542,2.934819713189907,0,0,0,4,34,1,854.560606060606,170.91661033806272,BENIGN
192.168.58.3,10.0.86.70,6273,25,ICMP,519.540731117362,2,1,2426,1213,7004.263154062439,5.774330712335069,173.18024370578735,36.100976023899335,1,1,0,3,2,0,1213.0,242.66238904658226,BENIGN
192.168.122.241,10.0.115.197,59613,25,UDP,798.6901676412315,265,238,232705,208995,553030.4715087089,629.7811346363609,1.5878532159865437,0.6490918054825326,1,1,1,0,265,1,878.131212723658,175.62685026815683,BruteForce
192.168.164.168,10.0.209.30,50440,993,ICMP,962.8475467169519,63,8,31602,4012,36988.202464070295,73.73960731591484,13.561233052351435,2.8832331375879976,0,1,1,4,63,0,501.6056338028169,100.3245145948975,BENIGN
192.168.31.81,10.0.239.201,13833,3389,UDP,313.53178337766246,17,16,3497,3291,21650.117659119627,105.25248714657451,9.500963132656437,3.336220738535477,1,2,0,2,17,1,205.6969696969697,41.1423974126492,BENIGN
192.168.110.69,10.0.43.176,22305,110,TCP,242.78005790089634,84,39,84263,39122,508217.19488330535,506.6313974198368,1.9738216089503768,0.23687326000641998,1,2,1,0,84,0,1003.130081300813,200.62710331999094,BENIGN
192.168.108.179,10.0.118.233,30918,143,TCP,714.9266336338155,16,8,17826,8913,37401.04052927993,33.56987818178385,29.788609734742312,11.94688033888549,0,0,1,0,16,0,1114.125,222.83410445878667,BENIGN
192.168.72.236,10.0.183.247,52437,110,TCP,692.3585024867051,98,39,83473,33219,168542.7413412039,197.87436639825296,5.053711696983249,1.65469084349642,1,2,1,4,98,1,851.7664233576643,170.35459280370654,BENIGN
192.168.28.66,10.0.163.229,54532,21,TCP,854.5307082762096,41,13,32934,10442,50760.02486499244,63.19257983008096,15.824642745855733,5.335758430509055,1,0,0,0,41,0,803.2592592592592,160.65554404860703,BENIGN
192.168.49.192,10.0.32.135,19732,143,ICMP,862.124921495868,51,38,43209,32195,87462.96287220993,103.23329923646867,9.686796870740089,1.4023999221122294,0,1,0,2,51,0,847.2359550561798,169.44803289366325,BENIGN
192.168.216.162,10.0.91.183,63848,5900,ICMP,445.8008661725034,29,18,11743,7289,42691.707092008066,105.42823840502201,9.485124812180922,1.3439465864829414,1,0,0,3,29,1,404.93617021276594,80.99089211724437,BENIGN
192.168.74.25,10.0.101.176,21930,110,TCP,473.04292737676565,36,6,23660,3943,58351.9981010412,88.7868681028776,11.262926842303944,2.9840741155874317,1,2,1,0,36,0,657.2142857142857,131.4444446272358,BENIGN
192.168.203.248,10.0.54.161,12209,443,UDP,338.00280087600646,54,46,8157,6948,44688.978792046,295.8555365246342,3.3800280087600645,1.271021079113139,1,0,1,3,54,0,151.05,30.21262756628967,BENIGN
192.168.176.21,10.0.54.184,52070,443,ICMP,501.07873811340045,24,10,19132,7971,54089.30361333003,67.85360745501313,14.737609944511778,1.8491854995947823,0,1,0,2,24,1,797.1470588235294,159.43582138682623,BENIGN
192.168.168.227,10.0.95.186,56734,3389,ICMP,473.3055124429025,87,38,14694,6418,44605.438654270605,264.10002992534226,3.7864440995432203,1.4540389835572793,0,2,1,1,87,1,168.896,33.78047030002171,BruteForce
192.168.174.151,10.0.140.221,10667,143,UDP,878.2370817887157,24,19,24771,19610,50534.19050538005,48.96172217235623,20.424118181132926,7.427480115178166,0,1,1,3,24,0,1032.1162790697674,206.4279758918282,BENIGN
192.168.188.45,10.0.172.83,5884,3389,TCP,5065.675781638978,885,796,646938,0,127710.107769804,331.8412137809814,5.171236182125739,1.7731743799067183,0,0,0,2,885,0,384.85306365258776,148.64013784967534,DataExfiltration
192.168.237.138,10.0.242.199,41172,993,ICMP,8.314811679674435,8879,0,67350,0,8100003.054144586,1067853.4093207095,0.01069413445155184,0.0035422183647831973,0,8879,1,3,831,0,7.585313661448361,16.20945076343999,DDoS
192.168.238.73,10.0.102.81,12370,21,ICMP,94.72408358835493,168,0,182269,70652,2670081.2551444233,1773.5721860354147,0.14074900978953184,0.024202992469637412,1,168,0,2,485,0,1505.482142857143,75.16272403961936,PortScan
192.168.147.31,10.0.208.142,20532,5900,TCP,497.67758924441887,17,7,22194,9139,62958.430673099436,48.22399183462759,20.736566218517453,3.0118603231500995,0,1,1,0,17,0,1305.5416666666667,261.1156576862865,BENIGN
192.168.92.23,10.0.191.109,62780,143,TCP,212.83280453359143,67,42,22691,14224,173446.00650682917,512.1390954691691,1.9525945370054258,0.43819085262090596,0,0,0,1,67,0,338.6697247706422,67.73486096194044,BENIGN
192.168.134.91,10.0.137.245,35948,143,ICMP,472.2680976809206,23,12,8890,4638,28644.746631054357,74.11044737484495,13.493374219454875,2.7231817418115636,0,1,1,3,23,0,386.51428571428573,77.30582078950692,BENIGN
